#model_version:v2026.06.15,score_date:2026-08-25T12:03:58Z
cve,epss,percentile,change_type
CVE-2022-35493,0.01854,0.77539,updated
CVE-2022-35500,0.00486,0.39634,updated
CVE-2022-35501,0.00486,0.39633,updated
CVE-2022-35507,0.01391,0.70253,updated
CVE-2022-35508,0.01184,0.65435,updated
CVE-2022-35509,0.00554,0.43809,updated
CVE-2022-35513,0.04636,0.91011,updated
CVE-2022-35516,0.02528,0.83682,updated
CVE-2022-35517,0.02208,0.81233,updated
CVE-2022-35518,0.0148,0.71936,updated
CVE-2022-35519,0.02258,0.81635,updated
CVE-2022-35520,0.02258,0.81634,updated
CVE-2022-35521,0.02258,0.81636,updated
CVE-2022-35522,0.02258,0.81635,updated
CVE-2022-35523,0.02258,0.81634,updated
CVE-2022-35524,0.02258,0.81636,updated
CVE-2022-35525,0.02357,0.82456,updated
CVE-2022-35526,0.02258,0.81635,updated
CVE-2022-35533,0.02258,0.81636,updated
CVE-2022-35534,0.02258,0.81636,updated
CVE-2022-35535,0.02258,0.81634,updated
CVE-2022-35536,0.02194,0.81121,updated
CVE-2022-35537,0.02194,0.81121,updated
CVE-2022-35538,0.02194,0.81121,updated
CVE-2022-35554,0.0051,0.4122,updated
CVE-2022-35555,0.25412,0.97782,updated
CVE-2022-35557,0.00986,0.59745,updated
CVE-2022-35558,0.00986,0.59744,updated
CVE-2022-35559,0.11101,0.95587,updated
CVE-2022-35560,0.00986,0.59744,updated
CVE-2022-35561,0.00986,0.59745,updated
CVE-2022-35569,0.0049,0.39944,updated
CVE-2022-35572,0.0079,0.53509,updated
CVE-2022-35582,0.00787,0.53426,updated
CVE-2022-35583,0.15044,0.96457,updated
CVE-2022-35589,0.00734,0.51677,updated
CVE-2022-35590,0.00726,0.51379,updated
CVE-2022-35598,0.00873,0.56184,updated
CVE-2022-35599,0.00891,0.56701,updated
CVE-2022-35601,0.00891,0.56701,updated
CVE-2022-35602,0.00891,0.56701,updated
CVE-2022-35603,0.0081,0.54191,updated
CVE-2022-35605,0.0081,0.54191,updated
CVE-2022-35606,0.00794,0.53638,updated
CVE-2022-35611,0.00269,0.18563,updated
CVE-2022-35612,0.00463,0.38116,updated
CVE-2022-35613,0.00283,0.2021,updated
CVE-2022-35621,0.00779,0.53165,updated
CVE-2022-35628,0.26461,0.9785,updated
CVE-2022-35629,0.00443,0.36696,updated
CVE-2022-35630,0.00479,0.39234,updated
CVE-2022-35632,0.00463,0.38113,updated
CVE-2022-35637,0.01124,0.63776,updated
CVE-2022-35639,0.00957,0.58784,updated
CVE-2022-35642,0.00421,0.34855,updated
CVE-2022-35643,0.0129,0.68053,updated
CVE-2022-35649,0.08479,0.94599,updated
CVE-2022-35650,0.49335,0.98796,updated
CVE-2022-35651,0.01024,0.60916,updated
CVE-2022-35652,0.01035,0.6128,updated
CVE-2022-35653,0.04458,0.90694,updated
CVE-2022-35654,0.00505,0.40872,updated
CVE-2022-35655,0.00464,0.38174,updated
CVE-2022-35664,0.00563,0.44266,updated
CVE-2022-35672,0.004,0.3292,updated
CVE-2022-35689,0.01249,0.67105,updated
CVE-2022-35692,0.008,0.53826,updated
CVE-2022-35697,0.00665,0.49044,updated
CVE-2022-35698,0.10717,0.95469,updated
CVE-2022-35699,0.00415,0.34281,updated
CVE-2022-35700,0.00415,0.34281,updated
CVE-2022-35701,0.00353,0.2798,updated
CVE-2022-35702,0.00587,0.45456,updated
CVE-2022-35703,0.00587,0.45456,updated
CVE-2022-35704,0.00434,0.35962,updated
CVE-2022-35705,0.00498,0.40438,updated
CVE-2022-35706,0.00673,0.49358,updated
CVE-2022-35707,0.00498,0.40437,updated
CVE-2022-35708,0.00592,0.45679,updated
CVE-2022-35709,0.00393,0.32106,updated
CVE-2022-35713,0.00341,0.26594,updated
CVE-2022-35714,0.00467,0.3841,updated
CVE-2022-35715,0.00989,0.59855,updated
CVE-2022-35716,0.00643,0.48106,updated
CVE-2022-35717,0.00584,0.45339,updated
CVE-2022-35721,0.00576,0.44923,updated
CVE-2022-35722,0.00398,0.32643,updated
CVE-2022-35724,0.0172,0.75724,updated
CVE-2022-35725,0.0047,0.38592,updated
CVE-2022-35726,0.00731,0.51547,updated
CVE-2022-35730,0.00234,0.14049,updated
CVE-2022-35733,0.01538,0.72961,updated
CVE-2022-35734,0.00661,0.48912,updated
CVE-2022-35740,0.01214,0.66238,updated
CVE-2022-35741,0.0794,0.94287,updated
CVE-2022-35742,0.22441,0.97512,updated
CVE-2022-35766,0.01682,0.75169,updated
CVE-2022-35767,0.01682,0.75169,updated
CVE-2022-35769,0.02357,0.82452,updated
CVE-2022-35770,0.01605,0.73998,updated
CVE-2022-35772,0.02221,0.8134,updated
CVE-2022-35774,0.01967,0.78849,updated
CVE-2022-35775,0.01738,0.7596,updated
CVE-2022-35777,0.01984,0.79041,updated
CVE-2022-35780,0.01738,0.75959,updated
CVE-2022-35781,0.01738,0.75959,updated
CVE-2022-35782,0.01738,0.7596,updated
CVE-2022-35783,0.01608,0.74047,updated
CVE-2022-35784,0.01879,0.77832,updated
CVE-2022-35785,0.01879,0.77832,updated
CVE-2022-35786,0.01879,0.77834,updated
CVE-2022-35787,0.02075,0.80018,updated
CVE-2022-35788,0.01879,0.77834,updated
CVE-2022-35789,0.01879,0.77833,updated
CVE-2022-35790,0.01879,0.77831,updated
CVE-2022-35791,0.01879,0.77832,updated
CVE-2022-35794,0.01813,0.77,updated
CVE-2022-35796,0.01337,0.69091,updated
CVE-2022-35799,0.01879,0.77832,updated
CVE-2022-35800,0.02075,0.80018,updated
CVE-2022-35801,0.01879,0.77833,updated
CVE-2022-35802,0.01935,0.78501,updated
CVE-2022-35804,0.02742,0.8504,updated
CVE-2022-35805,0.02504,0.83506,updated
CVE-2022-35807,0.01879,0.77833,updated
CVE-2022-35808,0.01879,0.77831,updated
CVE-2022-35809,0.01879,0.77831,updated
CVE-2022-35810,0.01879,0.77834,updated
CVE-2022-35811,0.01879,0.77835,updated
CVE-2022-35812,0.02092,0.80211,updated
CVE-2022-35813,0.01879,0.77836,updated
CVE-2022-35814,0.01879,0.77836,updated
CVE-2022-35815,0.01879,0.77835,updated
CVE-2022-35816,0.01879,0.77834,updated
CVE-2022-35817,0.01879,0.77836,updated
CVE-2022-35818,0.01879,0.77835,updated
CVE-2022-35819,0.01879,0.77835,updated
CVE-2022-35823,0.52885,0.9889,updated
CVE-2022-35824,0.02293,0.81928,updated
CVE-2022-35825,0.02234,0.81446,updated
CVE-2022-35826,0.02101,0.80301,updated
CVE-2022-35827,0.02101,0.80301,updated
CVE-2022-35828,0.00482,0.39386,updated
CVE-2022-35830,0.01549,0.73159,updated
CVE-2022-35831,0.00777,0.5307,updated
CVE-2022-35832,0.00885,0.56535,updated
CVE-2022-35833,0.02636,0.84397,updated
CVE-2022-35834,0.01886,0.77926,updated
CVE-2022-35835,0.01886,0.77927,updated
CVE-2022-35836,0.01886,0.77927,updated
CVE-2022-35837,0.02149,0.80719,updated
CVE-2022-35838,0.02221,0.81342,updated
CVE-2022-35840,0.01886,0.77927,updated
CVE-2022-35841,0.02809,0.85429,updated
CVE-2022-35842,0.0063,0.4747,updated
CVE-2022-35843,0.00889,0.56628,updated
CVE-2022-35844,0.00317,0.23921,updated
CVE-2022-35846,0.00795,0.53669,updated
CVE-2022-35847,0.00714,0.50941,updated
CVE-2022-35849,0.00405,0.33378,updated
CVE-2022-35851,0.00464,0.38172,updated
CVE-2022-35857,0.01691,0.75311,updated
CVE-2022-35860,0.00222,0.12579,updated
CVE-2022-35882,0.00563,0.44281,updated
CVE-2022-35888,0.00606,0.46325,updated
CVE-2022-35890,0.01955,0.78735,updated
CVE-2022-35893,0.00219,0.12227,updated
CVE-2022-35894,0.00312,0.23318,updated
CVE-2022-35895,0.00347,0.27238,updated
CVE-2022-35896,0.00312,0.23319,updated
CVE-2022-35897,0.0036,0.28645,updated
CVE-2022-35899,0.00903,0.57082,updated
CVE-2022-35909,0.01572,0.73506,updated
CVE-2022-35910,0.00834,0.54943,updated
CVE-2022-35911,0.0261,0.8423,updated
CVE-2022-35912,0.02225,0.81378,updated
CVE-2022-35913,0.00663,0.48971,updated
CVE-2022-35914,0.99662,0.99948,updated
CVE-2022-35920,0.0113,0.63947,updated
CVE-2022-35931,0.00397,0.32574,updated
CVE-2022-35932,0.01307,0.68396,updated
CVE-2022-35933,0.00465,0.38216,updated
CVE-2022-35934,0.0042,0.34739,updated
CVE-2022-35935,0.00467,0.38368,updated
CVE-2022-35937,0.00467,0.38391,updated
CVE-2022-35938,0.00474,0.3886,updated
CVE-2022-35939,0.00467,0.38391,updated
CVE-2022-35940,0.00579,0.45033,updated
CVE-2022-35941,0.00595,0.458,updated
CVE-2022-35942,0.00609,0.46502,updated
CVE-2022-35944,0.00922,0.57633,updated
CVE-2022-35945,0.00578,0.44989,updated
CVE-2022-35946,0.0075,0.52189,updated
CVE-2022-35947,0.01,0.60189,updated
CVE-2022-35949,0.01742,0.76016,updated
CVE-2022-35951,0.03013,0.8639,updated
CVE-2022-35952,0.00591,0.45642,updated
CVE-2022-35953,0.00579,0.45053,updated
CVE-2022-35954,0.00654,0.48574,updated
CVE-2022-35957,0.01351,0.69383,updated
CVE-2022-35959,0.00406,0.33444,updated
CVE-2022-35960,0.00579,0.45033,updated
CVE-2022-35962,0.00909,0.57281,updated
CVE-2022-35963,0.0042,0.3474,updated
CVE-2022-35964,0.00433,0.35893,updated
CVE-2022-35965,0.00406,0.33444,updated
CVE-2022-35966,0.00433,0.35892,updated
CVE-2022-35967,0.00433,0.35892,updated
CVE-2022-35968,0.0042,0.3474,updated
CVE-2022-35969,0.00406,0.33442,updated
CVE-2022-35970,0.00448,0.37095,updated
CVE-2022-35971,0.00406,0.33443,updated
CVE-2022-35972,0.00433,0.35892,updated
CVE-2022-35973,0.00448,0.37096,updated
CVE-2022-35974,0.00448,0.37096,updated
CVE-2022-35975,0.01308,0.68426,updated
CVE-2022-35976,0.005,0.40567,updated
CVE-2022-35978,0.02857,0.85676,updated
CVE-2022-35979,0.00448,0.37095,updated
CVE-2022-35980,0.01143,0.64244,updated
CVE-2022-35981,0.0042,0.34736,updated
CVE-2022-35982,0.00448,0.37094,updated
CVE-2022-35983,0.0042,0.34735,updated
CVE-2022-35984,0.0042,0.34737,updated
CVE-2022-35985,0.0042,0.34735,updated
CVE-2022-35986,0.00448,0.37095,updated
CVE-2022-35987,0.0042,0.34739,updated
CVE-2022-35988,0.00428,0.355,updated
CVE-2022-35989,0.0042,0.3474,updated
CVE-2022-35990,0.00406,0.33443,updated
CVE-2022-35991,0.00467,0.38368,updated
CVE-2022-35992,0.0042,0.34739,updated
CVE-2022-35993,0.0042,0.34737,updated
CVE-2022-35994,0.0042,0.34737,updated
CVE-2022-35995,0.0042,0.3474,updated
CVE-2022-35996,0.0042,0.34737,updated
CVE-2022-35997,0.00428,0.355,updated
CVE-2022-35998,0.00428,0.35501,updated
CVE-2022-35999,0.0042,0.34741,updated
CVE-2022-36000,0.0042,0.34738,updated
CVE-2022-36001,0.0042,0.34738,updated
CVE-2022-36002,0.0042,0.34741,updated
CVE-2022-36003,0.0042,0.34738,updated
CVE-2022-36004,0.00428,0.35501,updated
CVE-2022-36005,0.0042,0.34738,updated
CVE-2022-36006,0.01607,0.74028,updated
CVE-2022-36008,0.01161,0.64744,updated
CVE-2022-36009,0.00797,0.53738,updated
CVE-2022-36010,0.01421,0.70818,updated
CVE-2022-36011,0.0042,0.34741,updated
CVE-2022-36012,0.00579,0.45034,updated
CVE-2022-36013,0.00579,0.45033,updated
CVE-2022-36014,0.00591,0.4567,updated
CVE-2022-36015,0.00579,0.45034,updated
CVE-2022-36016,0.00579,0.45033,updated
CVE-2022-36017,0.00448,0.37095,updated
CVE-2022-36018,0.00406,0.33443,updated
CVE-2022-36019,0.0042,0.34736,updated
CVE-2022-36020,0.00681,0.49687,updated
CVE-2022-36021,0.60532,0.99074,updated
CVE-2022-36022,0.00407,0.33615,updated
CVE-2022-36023,0.01076,0.62466,updated
CVE-2022-36024,0.00762,0.52596,updated
CVE-2022-36025,0.00901,0.56991,updated
CVE-2022-36026,0.0042,0.34736,updated
CVE-2022-36027,0.00631,0.47548,updated
CVE-2022-36030,0.00822,0.54563,updated
CVE-2022-36031,0.00928,0.57862,updated
CVE-2022-36032,0.00833,0.54912,updated
CVE-2022-36033,0.01233,0.66716,updated
CVE-2022-36034,0.008,0.53812,updated
CVE-2022-36035,0.00308,0.2296,updated
CVE-2022-36036,0.00386,0.31456,updated
CVE-2022-36037,0.00719,0.51107,updated
CVE-2022-36038,0.00935,0.58111,updated
CVE-2022-36039,0.00368,0.29536,updated
CVE-2022-36040,0.00367,0.29386,updated
CVE-2022-36041,0.00367,0.29386,updated
CVE-2022-36042,0.00362,0.28872,updated
CVE-2022-36043,0.00367,0.29386,updated
CVE-2022-36044,0.00367,0.29387,updated
CVE-2022-36045,0.01073,0.62382,updated
CVE-2022-36046,0.01019,0.60758,updated
CVE-2022-36048,0.00525,0.42176,updated
CVE-2022-36049,0.01088,0.62779,updated
CVE-2022-36051,0.00804,0.5396,updated
CVE-2022-36052,0.00542,0.43149,updated
CVE-2022-36053,0.00541,0.43057,updated
CVE-2022-36054,0.00646,0.48232,updated
CVE-2022-36055,0.00879,0.56369,updated
CVE-2022-36056,0.00146,0.04131,updated
CVE-2022-36057,0.00415,0.34281,updated
CVE-2022-36058,0.01023,0.60885,updated
CVE-2022-36061,0.01013,0.60602,updated
CVE-2022-36062,0.00635,0.4774,updated
CVE-2022-36063,0.01654,0.74746,updated
CVE-2022-36064,0.01161,0.64745,updated
CVE-2022-36065,0.01124,0.63791,updated
CVE-2022-36066,0.01626,0.74313,updated
CVE-2022-36068,0.00735,0.51709,updated
CVE-2022-36069,0.01426,0.70917,updated
CVE-2022-36070,0.00347,0.27261,updated
CVE-2022-36071,0.00454,0.37476,updated
CVE-2022-36072,0.00498,0.40415,updated
CVE-2022-36073,0.00862,0.55833,updated
CVE-2022-36074,0.00651,0.48485,updated
CVE-2022-36075,0.00451,0.37312,updated
CVE-2022-36076,0.00469,0.3853,updated
CVE-2022-36077,0.00537,0.42848,updated
CVE-2022-36078,0.0096,0.58872,updated
CVE-2022-36079,0.01038,0.61349,updated
CVE-2022-36080,0.00417,0.34478,updated
CVE-2022-36081,0.00882,0.56456,updated
CVE-2022-36082,0.00594,0.45769,updated
CVE-2022-36083,0.01175,0.65185,updated
CVE-2022-36084,0.0119,0.65577,updated
CVE-2022-36085,0.01295,0.68159,updated
CVE-2022-36086,0.00761,0.52578,updated
CVE-2022-36087,0.01329,0.68884,updated
CVE-2022-36088,0.00223,0.12746,updated
CVE-2022-36089,0.00739,0.5183,updated
CVE-2022-36090,0.00949,0.58566,updated
CVE-2022-36091,0.00733,0.51616,updated
CVE-2022-36092,0.00876,0.56306,updated
CVE-2022-36093,0.00711,0.50831,updated
CVE-2022-36095,0.00348,0.27358,updated
CVE-2022-36101,0.00566,0.44443,updated
CVE-2022-36102,0.00649,0.48344,updated
CVE-2022-36103,0.00564,0.44306,updated
CVE-2022-36104,0.01343,0.69215,updated
CVE-2022-36105,0.0105,0.61681,updated
CVE-2022-36106,0.0079,0.5352,updated
CVE-2022-36107,0.00776,0.53053,updated
CVE-2022-36108,0.00774,0.52992,updated
CVE-2022-36109,0.00854,0.55577,updated
CVE-2022-36110,0.00749,0.5218,updated
CVE-2022-36111,0.00384,0.31248,updated
CVE-2022-36112,0.00493,0.40154,updated
CVE-2022-36113,0.01046,0.61601,updated
CVE-2022-36114,0.00826,0.54686,updated
CVE-2022-36115,0.00914,0.57416,updated
CVE-2022-36116,0.00845,0.55248,updated
CVE-2022-36117,0.00674,0.49415,updated
CVE-2022-36118,0.00766,0.5275,updated
CVE-2022-36119,0.01912,0.78237,updated
CVE-2022-36120,0.00993,0.5997,updated
CVE-2022-36121,0.00766,0.5275,updated
CVE-2022-36123,0.00889,0.56646,updated
CVE-2022-36124,0.01426,0.70928,updated
CVE-2022-36125,0.015,0.72307,updated
CVE-2022-36126,0.02544,0.83789,updated
CVE-2022-36127,0.01775,0.76482,updated
CVE-2022-36129,0.01553,0.73227,updated
CVE-2022-36130,0.00425,0.35234,updated
CVE-2022-36131,0.00607,0.46363,updated
CVE-2022-36133,0.00687,0.49951,updated
CVE-2022-36136,0.00492,0.40056,updated
CVE-2022-36137,0.00492,0.40056,updated
CVE-2022-36148,0.0047,0.38594,updated
CVE-2022-36157,0.01465,0.71667,updated
CVE-2022-36158,0.01473,0.71825,updated
CVE-2022-36159,0.00975,0.59436,updated
CVE-2022-36161,0.01251,0.67154,updated
CVE-2022-36168,0.00934,0.58092,updated
CVE-2022-36170,0.00901,0.57012,updated
CVE-2022-36171,0.0071,0.50801,updated
CVE-2022-36173,0.00831,0.54837,updated
CVE-2022-36174,0.00465,0.38247,updated
CVE-2022-36179,0.00932,0.58015,updated
CVE-2022-36180,0.00882,0.56455,updated
CVE-2022-36182,0.00554,0.43773,updated
CVE-2022-36186,0.0086,0.55789,updated
CVE-2022-36190,0.01034,0.61235,updated
CVE-2022-36193,0.01392,0.70274,updated
CVE-2022-36194,0.00809,0.54131,updated
CVE-2022-36198,0.01162,0.64802,updated
CVE-2022-36200,0.01962,0.78808,updated
CVE-2022-36201,0.01867,0.77695,updated
CVE-2022-36202,0.00786,0.53385,updated
CVE-2022-36203,0.00814,0.54287,updated
CVE-2022-36215,0.02235,0.81457,updated
CVE-2022-36216,0.02071,0.79978,updated
CVE-2022-36220,0.01119,0.63645,updated
CVE-2022-36226,0.01069,0.6227,updated
CVE-2022-36227,0.0192,0.78339,updated
CVE-2022-36233,0.00251,0.16193,updated
CVE-2022-36234,0.00941,0.58324,updated
CVE-2022-36242,0.00854,0.55576,updated
CVE-2022-36251,0.0057,0.4463,updated
CVE-2022-36254,0.00643,0.48061,updated
CVE-2022-36255,0.00844,0.55228,updated
CVE-2022-36256,0.00844,0.55227,updated
CVE-2022-36257,0.00844,0.55227,updated
CVE-2022-36258,0.00844,0.55227,updated
CVE-2022-36259,0.00981,0.59613,updated
CVE-2022-36261,0.01127,0.63865,updated
CVE-2022-36262,0.01775,0.76483,updated
CVE-2022-36270,0.01337,0.69076,updated
CVE-2022-36271,0.00498,0.40413,updated
CVE-2022-36272,0.01065,0.62193,updated
CVE-2022-36273,0.02361,0.82484,updated
CVE-2022-36280,0.00627,0.47371,updated
CVE-2022-36282,0.00497,0.40409,updated
CVE-2022-36285,0.01155,0.64609,updated
CVE-2022-36293,0.01181,0.65359,updated
CVE-2022-36303,0.00502,0.4065,updated
CVE-2022-36304,0.00502,0.4065,updated
CVE-2022-36305,0.00502,0.4065,updated
CVE-2022-36306,0.00952,0.58659,updated
CVE-2022-36308,0.00714,0.50944,updated
CVE-2022-36309,0.24071,0.97669,updated
CVE-2022-36310,0.01509,0.72483,updated
CVE-2022-36311,0.00433,0.35912,updated
CVE-2022-36313,0.00402,0.33052,updated
CVE-2022-36320,0.00656,0.48671,updated
CVE-2022-36321,0.01786,0.7662,updated
CVE-2022-36322,0.00633,0.47654,updated
CVE-2022-36323,0.01716,0.75666,updated
CVE-2022-36324,0.01695,0.75377,updated
CVE-2022-36325,0.00937,0.58193,updated
CVE-2022-36336,0.00565,0.44393,updated
CVE-2022-36337,0.00214,0.11518,updated
CVE-2022-36338,0.00429,0.35547,updated
CVE-2022-36340,0.00675,0.49449,updated
CVE-2022-36341,0.00502,0.40652,updated
CVE-2022-36344,0.00835,0.5498,updated
CVE-2022-36347,0.0062,0.47005,updated
CVE-2022-36350,0.00543,0.4321,updated
CVE-2022-36355,0.00465,0.38226,updated
CVE-2022-36356,0.0047,0.38593,updated
CVE-2022-36357,0.00406,0.33467,updated
CVE-2022-36360,0.00267,0.18394,updated
CVE-2022-36361,0.0096,0.58875,updated
CVE-2022-36362,0.00923,0.57705,updated
CVE-2022-36363,0.00405,0.3338,updated
CVE-2022-36364,0.02999,0.86328,updated
CVE-2022-36365,0.00582,0.45189,updated
CVE-2022-36373,0.00384,0.31228,updated
CVE-2022-36375,0.01242,0.66936,updated
CVE-2022-36376,0.00808,0.54101,updated
CVE-2022-36378,0.00563,0.44282,updated
CVE-2022-36381,0.0151,0.72485,updated
CVE-2022-36383,0.00431,0.35744,updated
CVE-2022-36385,0.00374,0.30173,updated
CVE-2022-36386,0.01128,0.63892,updated
CVE-2022-36387,0.00795,0.53661,updated
CVE-2022-36388,0.00325,0.24755,updated
CVE-2022-36390,0.0048,0.39273,updated
CVE-2022-36394,0.00934,0.58095,updated
CVE-2022-36402,0.00491,0.40002,updated
CVE-2022-36403,0.00212,0.11338,updated
CVE-2022-36404,0.00217,0.11892,updated
CVE-2022-36405,0.00552,0.43664,updated
CVE-2022-36412,0.05122,0.91744,updated
CVE-2022-36414,0.00202,0.10077,updated
CVE-2022-36417,0.00247,0.15739,updated
CVE-2022-36422,0.00407,0.33554,updated
CVE-2022-36423,0.0032,0.24231,updated
CVE-2022-36425,0.00766,0.52761,updated
CVE-2022-36427,0.00713,0.50881,updated
CVE-2022-36428,0.00431,0.35676,updated
CVE-2022-36431,0.0114,0.64177,updated
CVE-2022-36432,0.00538,0.42924,updated
CVE-2022-36433,0.0057,0.44626,updated
CVE-2022-36436,0.01749,0.76116,updated
CVE-2022-36438,0.00169,0.06343,updated
CVE-2022-36439,0.00168,0.06266,updated
CVE-2022-36444,0.0102,0.60781,updated
CVE-2022-36447,0.00817,0.54392,updated
CVE-2022-36448,0.0032,0.24236,updated
CVE-2022-36449,0.00961,0.58889,updated
CVE-2022-36511,0.01161,0.64746,updated
CVE-2022-36513,0.01161,0.64746,updated
CVE-2022-36514,0.01145,0.64317,updated
CVE-2022-36515,0.01145,0.64316,updated
CVE-2022-36516,0.01145,0.64316,updated
CVE-2022-36517,0.01145,0.64319,updated
CVE-2022-36518,0.01161,0.64747,updated
CVE-2022-36519,0.01161,0.64746,updated
CVE-2022-36520,0.01145,0.64319,updated
CVE-2022-36521,0.00654,0.48596,updated
CVE-2022-36522,0.01521,0.72671,updated
CVE-2022-36523,0.02136,0.80611,updated
CVE-2022-36524,0.00841,0.5514,updated
CVE-2022-36525,0.01554,0.73241,updated
CVE-2022-36526,0.01156,0.64623,updated
CVE-2022-36527,0.00475,0.38926,updated
CVE-2022-36529,0.01006,0.60384,updated
CVE-2022-36530,0.00861,0.55807,updated
CVE-2022-36532,0.23362,0.97605,updated
CVE-2022-36533,0.41567,0.98571,updated
CVE-2022-36534,0.51804,0.98861,updated
CVE-2022-36536,0.04036,0.89828,updated
CVE-2022-36537,0.95335,0.99859,updated
CVE-2022-36539,0.01294,0.68137,updated
CVE-2022-36542,0.00736,0.51726,updated
CVE-2022-36543,0.01162,0.64801,updated
CVE-2022-36544,0.01162,0.64802,updated
CVE-2022-36545,0.01162,0.64801,updated
CVE-2022-36547,0.00645,0.48176,updated
CVE-2022-36548,0.00596,0.45848,updated
CVE-2022-36551,0.05375,0.92045,updated
CVE-2022-36552,0.00618,0.46926,updated
CVE-2022-36554,0.02247,0.8155,updated
CVE-2022-36555,0.00593,0.45744,updated
CVE-2022-36556,0.0155,0.7317,updated
CVE-2022-36557,0.00882,0.56451,updated
CVE-2022-36558,0.00707,0.50702,updated
CVE-2022-36559,0.01726,0.75789,updated
CVE-2022-36560,0.00707,0.50703,updated
CVE-2022-36561,0.00326,0.24945,updated
CVE-2022-36562,0.00831,0.54839,updated
CVE-2022-36563,0.00831,0.54839,updated
CVE-2022-36564,0.00831,0.54838,updated
CVE-2022-36565,0.00831,0.54838,updated
CVE-2022-36566,0.02152,0.80758,updated
CVE-2022-36568,0.00964,0.59019,updated
CVE-2022-36569,0.00964,0.59019,updated
CVE-2022-36570,0.00958,0.58827,updated
CVE-2022-36571,0.00958,0.58826,updated
CVE-2022-36572,0.21544,0.97431,updated
CVE-2022-36573,0.0057,0.44631,updated
CVE-2022-36578,0.00893,0.56778,updated
CVE-2022-36580,0.01165,0.64914,updated
CVE-2022-36581,0.00816,0.5437,updated
CVE-2022-36582,0.01165,0.64915,updated
CVE-2022-36583,0.00529,0.42377,updated
CVE-2022-36584,0.0083,0.54833,updated
CVE-2022-36585,0.0083,0.54833,updated
CVE-2022-36586,0.0083,0.54833,updated
CVE-2022-36587,0.0083,0.54833,updated
CVE-2022-36588,0.01578,0.736,updated
CVE-2022-36593,0.00793,0.53624,updated
CVE-2022-36594,0.00793,0.53594,updated
CVE-2022-36599,0.01065,0.62194,updated
CVE-2022-36600,0.00483,0.39441,updated
CVE-2022-36601,0.01046,0.61597,updated
CVE-2022-36602,0.01466,0.71695,updated
CVE-2022-36603,0.01466,0.71694,updated
CVE-2022-36604,0.0068,0.4967,updated
CVE-2022-36605,0.00779,0.53151,updated
CVE-2022-36606,0.01009,0.6047,updated
CVE-2022-36609,0.00655,0.48641,updated
CVE-2022-36617,0.00458,0.378,updated
CVE-2022-36619,0.01042,0.61486,updated
CVE-2022-36620,0.23171,0.97591,updated
CVE-2022-36621,0.01115,0.63542,updated
CVE-2022-36622,0.01149,0.64448,updated
CVE-2022-36633,0.49476,0.988,updated
CVE-2022-36634,0.01078,0.62508,updated
CVE-2022-36636,0.00925,0.57748,updated
CVE-2022-36637,0.00498,0.40473,updated
CVE-2022-36638,0.00803,0.53948,updated
CVE-2022-36639,0.00498,0.40473,updated
